ST_CASE,LATITUDE,LONGITUD
360341,43.02443889,-77.54796389
360342,42.38660278,-79.32490833
360343,42.83945,-78.60603333
360344,41.30712222,-73.92128333
360345,42.67781389,-74.48536944
360346,41.52406111,-74.03101389
360347,43.00031944,-78.80328611
360348,42.81518889,-78.69685278
360349,43.12705556,-74.11094722
360350,41.64437222,-73.52072778
360351,41.82246667,-73.50577778
360352,43.18503056,-77.57893333
360353,40.55273889,-74.21613333
360354,44.31789167,-74.1072
360355,40.69413056,-73.82807778
360356,40.74898056,-73.99590556
360357,41.95187778,-74.97209722
360358,40.84744722,-73.93333889
360359,43.08739722,-77.60921111
360360,40.81038889,-73.91771667
360361,40.67546389,-73.76354722
360362,41.39645,-74.21235833
360363,42.07593889,-78.39125278
360364,40.78024167,-73.63497222
360365,42.88638056,-78.81419444
360366,40.73079722,-73.36359167
360367,40.819975,-73.267375
360368,43.35833056,-73.48434722
360369,99.9999,999.9999
360370,42.86795,-75.68611389
360371,43.21906389,-78.19568611
360372,42.84489722,-77.47878333
360373,43.19716389,-77.59148611
360374,43.17788611,-77.61261667
360375,40.63605278,-74.02290278
360376,43.05246944,-78.33588056
360377,43.10810833,-75.23855556
360378,40.70624167,-73.75599444
360379,40.87216667,-73.88248333
360380,43.19388889,-77.59218333
360381,41.19625,-74.18504722
360382,42.56533333,-76.17613056
360383,40.63218889,-74.1329
360384,40.63238889,-73.88830833
360385,43.08428333,-78.69713056
360386,40.71410833,-73.80227222
360387,42.09751111,-79.29178889
360388,43.24766389,-77.79134722
360389,42.48215556,-76.46896944
360390,41.08819444,-73.94928611
360391,44.97955833,-73.43444167
360392,41.67278333,-74.84238611
360393,40.72671111,-73.37492222
360394,43.229475,-77.03572778
360395,42.07942222,-74.30934444
360396,40.64715833,-73.98129167
360397,41.84553333,-74.29781389
360398,44.25006111,-75.79695278
360399,42.92718333,-78.87704167
360400,42.75846944,-77.44440833
360401,42.98336389,-74.28925556
360402,43.40387222,-73.71114444
360403,43.07258889,-76.20711389
360404,40.74921389,-73.89663889
360405,42.16174722,-76.84733889
360406,41.39892222,-74.236225
360407,41.36994167,-74.61511944
360408,40.96126111,-73.85022778
360409,41.53019722,-73.80859167
360410,42.46885,-74.45428333
360411,43.25294167,-77.68178056
360412,41.34180278,-74.06726389
360414,43.06212778,-74.10606667
360415,41.21415556,-73.90862222
360416,40.93318611,-73.74859444
360417,43.12691667,-77.51702778
360418,42.58895833,-73.69971667
360419,42.32688611,-79.49125
360420,41.01100278,-73.86541667
360421,41.66290556,-73.96182222
360422,40.62992222,-73.97706111
360423,40.70519722,-73.72780278
360424,42.868,-78.77581111
360425,43.15468611,-75.93621111
360426,43.10323056,-73.77243056
360427,42.25980833,-73.74468056
360428,43.51168056,-75.82778333
360429,42.57770556,-73.94619167
360430,40.63354167,-73.73921389
360431,43.25481944,-77.99659444
360432,42.18799722,-73.61698889
360433,42.13959722,-76.57005
360434,43.17685278,-77.54536389
360436,40.82782222,-73.95326667
360437,40.72071667,-73.900925
360438,41.74025556,-74.52243333
360439,42.59995556,-73.607225
360440,43.00096667,-74.46376944
360441,40.88692222,-73.89529722
360442,40.58319167,-73.97437222
360443,40.84293056,-73.91581111
360444,42.07745,-73.540625
360445,42.1148,-77.18153333
360446,43.44553056,-75.20815833
360447,42.64747222,-77.06206389
360448,43.31325,-75.76951389
360449,40.68094444,-73.93769722
360450,43.30705833,-77.92130278
360451,40.66369167,-73.54864722
360452,40.76628333,-73.94183889
360453,40.70423889,-73.38696389
360454,40.77757778,-73.53011389
360455,40.69156111,-73.72681944
360456,40.742025,-73.86606111
360457,40.70864722,-73.793925
360458,40.67893611,-73.43541944
360459,40.81590833,-73.89174444
360460,40.76675278,-73.07495278
360461,40.87248056,-72.82475833
360462,43.11688056,-76.25582778
360463,40.78694167,-73.22072222
360464,43.26151667,-78.01801667
360465,40.84919722,-73.16641944
360466,40.77843333,-73.25867222
360467,40.78462778,-73.109275
360468,40.85946111,-73.28197222
360469,40.89938611,-73.08068056
360470,40.82878889,-73.42693056
360471,40.736975,-73.24211944
360472,40.84153611,-73.28678889
360473,42.15754167,-78.76659444
360474,40.793,-72.86466944
360475,40.74766944,-73.06770278
360476,40.853675,-73.91981111
360477,40.91163611,-72.98555
360478,40.63983889,-73.26757778
360480,43.20635833,-76.77124167
360481,40.85703056,-73.88019722
360482,40.85183611,-73.15906389
360483,40.68012222,-73.39945556
360484,40.80081667,-72.86988889
360486,40.80625,-73.01889722
360487,40.67928611,-73.90395278
360488,43.00148333,-74.40819722
360489,43.31928333,-73.61848611
360490,42.75029722,-74.0476
360491,43.08686667,-75.63253611
360492,40.78528611,-73.22838056
360493,42.48114167,-76.86991944
360494,42.98404444,-77.36185556
360495,40.80513889,-73.24868056
360496,40.91435278,-73.05833611
360497,43.65604167,-73.80139167
360498,40.798675,-73.17317778
360499,42.32765833,-79.54731111
360500,40.83915556,-73.32273056
360501,40.85831667,-73.10344444
360502,42.48513333,-78.31980833
360503,40.86259167,-73.02167778
360504,99.9999,999.9999
360505,40.8511,-72.81479167
360506,40.80469444,-73.28180833
360507,40.78061389,-73.07872778
360508,40.73036111,-73.37304444
360509,43.14851389,-76.091525
360510,43.15985833,-77.412325
360511,40.8281,-72.93873333
360512,40.73081389,-73.26707778
360513,42.21963056,-77.79028056
360514,42.50204722,-73.60576111
360515,44.07863889,-76.224875
360516,40.68346111,-73.68746667
360517,40.92154167,-72.72051944
360518,43.05159722,-76.14856389
360519,43.01486111,-77.58466944
360520,41.40439167,-74.47199167
360521,42.13773056,-77.20294167
360522,44.67126111,-75.385525
360524,43.02646944,-73.7924
360525,40.64225556,-73.509725
360526,43.18458056,-77.5839
360527,43.00100278,-75.02415
360528,40.72566111,-73.87258889
360529,99.9999,999.9999
360530,41.63506667,-74.19076944
360531,42.71448056,-78.86345278
360532,41.42904444,-73.7014
360533,42.39617778,-77.41119444
360534,40.87693611,-73.81828889
360535,42.04142222,-79.49952778
360536,40.68435278,-73.73256944
360537,99.9999,999.9999
360538,41.69703333,-73.96758333
360539,42.84529444,-78.77424167
360541,44.67113889,-73.50731667
360542,40.70495833,-73.64334444
360543,42.23014444,-76.82806667
360544,42.99353889,-78.38688056
360545,40.85933333,-73.89872222
360546,41.57352778,-73.99026111
360547,40.74468056,-73.89596944
360548,40.85700833,-73.46878056
360549,41.59821389,-73.91121944
360550,42.56486111,-78.1414
360551,43.08351111,-75.33374444
360552,42.82224444,-78.84906944
360553,40.71921944,-73.94067778
360554,40.783225,-73.47283056
360555,40.71513056,-73.90126944
360556,40.84013889,-73.91745
360557,40.70398333,-73.62079167
360558,43.09035833,-78.9676
360559,43.23039722,-77.47631667
360560,42.98959167,-77.31996389
360561,44.93254167,-74.87362778
360562,40.68973611,-73.99235
360563,40.73453611,-73.86221111
360564,41.45498056,-74.60193611
360565,42.75190278,-73.62810278
360566,42.74649722,-78.82501667
360567,40.83156389,-73.85395
360568,43.19250556,-79.01768333
360569,42.86947778,-78.83970833
360570,40.72853333,-73.23871667
360572,40.69315833,-73.35110278
360573,43.33304722,-73.83964444
360574,99.9999,999.9999
360575,43.5797,-73.730275
360576,43.07744167,-74.20040556
360577,40.615325,-73.90574444
360578,40.66892778,-73.93391667
360579,43.17931667,-77.64841667
360580,40.71505833,-73.99268889
360581,40.59426667,-73.99086389
360582,99.9999,999.9999
360583,42.93583056,-78.84286667
360584,44.73291111,-75.42307222
360585,42.10624167,-79.22551944
360586,40.75275833,-73.36604444
360587,43.04076111,-77.14392222
360588,40.77031111,-73.835
360589,40.76983889,-73.00733056
360591,41.60916389,-74.71056389
360592,44.29661389,-74.00695833
360593,40.95834722,-73.88835
360594,40.87372778,-72.60279167
360595,44.02016111,-75.76023611
360596,42.22768056,-74.69006944
360597,42.55340278,-77.688375
360598,42.13519722,-73.78669722
360599,41.97974444,-75.33842778
360600,40.80904444,-73.85499722
360601,40.64701111,-74.01498889
360602,42.921575,-75.83133889
360603,42.53495556,-77.62967778
360604,43.04651667,-76.14238889
360605,43.426625,-76.57170556
360606,43.21382222,-77.479725
360607,40.83292778,-73.50692222
360608,42.16582222,-79.43518056
360609,42.76000278,-77.10889167
360610,42.66936389,-79.02770278
360611,40.82393889,-73.84908889
360612,40.57275833,-74.11406111
360613,43.13511389,-77.22161389
360614,40.60692778,-74.08572778
360615,42.93306389,-74.25174444
360616,41.61774722,-73.57609167
360617,40.73603333,-73.16785
360618,99.9999,999.9999
360619,40.75161944,-73.71689444
360620,42.93045278,-74.20581111
360621,44.29636111,-75.41392778
360622,40.72434722,-73.54222222
360623,42.72648056,-73.82689167
360624,42.99304167,-75.35185556
360625,40.65274167,-74.00626111
360626,40.68176389,-73.63716944
360627,40.6738,-73.64182222
360628,43.0003,-78.88202222
360629,40.867025,-73.87505
360630,40.64225556,-73.99196389
360631,43.40403889,-73.53911667
360632,40.78131667,-73.81422778
360633,40.92355278,-73.04593333
360634,40.77379722,-73.27121944
360635,40.85757778,-73.16538889
360636,43.149625,-76.22990278
360637,40.80937222,-73.20899722
360638,42.91464444,-78.82040278
360639,40.81503889,-73.28591944
360640,42.82574722,-78.82539444
360641,40.71443333,-73.38152222
360642,42.92375833,-78.84261944
360643,40.86405,-73.04956111
360644,40.75357778,-73.88686944
360645,42.92122778,-78.89974444
360646,40.72048056,-73.93606667
360647,43.36632778,-73.52760833
360648,42.11897222,-79.19811111
360649,44.31719167,-73.54940556
360650,41.78821111,-73.91673056
360651,41.58473889,-73.65344722
360652,42.65937222,-78.91233889
360653,43.11724167,-77.72166944
360654,43.36044444,-73.39341944
360655,42.91731944,-75.24333333
360656,42.49029444,-73.48771389
360657,40.75563333,-73.62296111
360658,40.60298611,-74.07715556
360659,40.93231111,-72.68125833
360660,43.17577778,-77.55760833
360661,40.67245833,-73.84121111
360662,42.94809444,-78.82950833
360663,40.85110556,-73.94392778
360664,42.61875556,-75.51141389
360665,99.9999,999.9999
360666,41.67088056,-73.77936389
360667,40.77921944,-73.10997222
360668,99.9999,999.9999
360669,40.78469167,-73.85216667
360670,40.58374167,-73.92132778
360671,43.08774167,-78.69699444
360672,40.69629167,-73.28814167
360673,40.88297222,-73.10668611
360674,40.903375,-72.74007222
360675,42.92406667,-76.81304167
360676,40.81793611,-73.06845556
360677,40.80239167,-73.00451667
360678,41.5438,-74.43191944
360679,40.80859167,-73.19403889
360680,44.00571667,-75.79991389
360681,40.82128333,-73.04731944
360682,44.00248056,-75.91522222
360683,42.66352222,-74.31252778
360684,42.84864722,-77.98519167
360685,40.79591111,-72.84156667
360686,42.86236944,-78.28948056
360687,40.76168611,-73.86822222
360688,43.26354722,-77.43418056
360689,43.01890833,-74.73530278
360690,40.76263333,-73.86159444
360691,40.78296389,-73.94801389
360692,43.16729722,-77.61698611
360693,40.65530833,-73.95293889
360694,40.73475278,-73.99997778
360695,41.81556111,-74.228575
360696,44.20413889,-76.01832778
360697,42.152825,-77.78218056
360698,40.58355556,-73.96025
360699,40.71986389,-73.45832778
360700,43.16296944,-76.78312778
360701,43.12931389,-77.56772778
360702,42.76933889,-73.89164444
360703,41.29852222,-73.90605833
360704,40.70258056,-73.37623333
360705,40.83653611,-73.9432
360706,40.70068889,-73.94188889
360708,40.87686667,-73.85416667
360709,40.58369722,-73.92157778
360710,42.20971111,-73.51911944
360711,42.14758889,-78.11483333
360712,40.79312222,-73.43193611
360713,43.26260278,-77.05928611
360714,42.69980278,-73.71229722
360715,40.69740278,-73.62986111
360716,40.68834444,-73.84875556
360717,40.82265278,-73.02821944
360718,40.99263889,-72.53050278
360719,40.671125,-73.41659444
360720,41.695075,-74.92906944
360721,40.70884722,-73.61168056
360722,43.13328333,-77.55301389
360723,42.90916667,-77.60121389
360724,40.81509444,-73.91947222
360725,42.11995,-78.65325556
360726,41.38235278,-74.17443333
360727,43.09910556,-73.75351389
360728,42.539625,-78.50815556
360729,43.00039722,-73.98532222
360730,42.74184722,-73.69636944
360731,40.76427222,-73.95571944
360732,42.50229444,-76.47135278
360733,42.81046944,-73.92480556
360734,41.67205556,-74.79180833
360735,42.97921111,-75.83999722
360736,44.10041944,-75.41375556
360737,43.24093611,-75.18274167
360738,40.68362778,-73.66603889
360739,40.80683889,-73.96973889
360740,40.83379167,-73.82678333
360741,43.073775,-76.73661667
360742,40.65626667,-73.76767778
360743,40.63060278,-74.105925
360744,40.71663056,-73.62081667
360745,42.11620278,-76.01758333
360746,43.43678611,-76.53270278
360747,40.70765556,-73.38535
360748,40.79489167,-73.52702222
360749,42.22561667,-76.4943
360750,43.96179167,-75.94260556
360751,41.72418333,-73.91082778
360752,42.93241389,-78.76474444
360753,42.78219722,-76.84244722
360754,43.57440278,-75.96248889
360755,42.15538056,-76.81468333
360756,42.15536667,-75.61905556
360757,40.87523056,-72.52997778
360758,43.05353889,-76.146275
360759,40.63073889,-73.73832222
360760,43.00626667,-78.21173889
360761,42.93245833,-78.76496389
360762,43.324475,-76.44413889
360763,42.31027778,-74.01761667
360764,40.91964167,-72.63752222
360765,42.99803889,-78.46708056
360766,41.10873333,-74.04241111
360767,40.67963333,-73.9468
360768,43.05676389,-74.38155833
360769,40.66598611,-73.75769444
360770,40.64914444,-73.83738333
360771,40.90609444,-73.85645833
360772,41.19695556,-73.72517222
360773,40.85511944,-72.81715
360774,40.89731389,-73.86418056
360775,40.84665278,-73.29933611
360776,42.131225,-73.79020278
360777,40.67649444,-73.89135833
360778,40.64409722,-73.98914444
360779,40.73204722,-73.34531389
360780,42.04110278,-75.92725833
360781,42.42171667,-79.30553889
360782,40.71626389,-73.90156944
360783,42.95031667,-73.80441111
360784,41.55411389,-74.14054444
360785,42.79155,-78.55411667
360786,43.48308333,-73.79269722
360787,42.32905278,-76.64559722
360788,40.66277778,-73.93161111
360789,43.11521389,-77.66420278
360790,42.76820278,-75.02751667
360791,43.22469444,-76.12904167
360792,42.81261389,-77.16981111
360793,40.69346111,-73.975825
360794,42.77843889,-78.78844722
360795,40.74665833,-73.99768889
360796,40.75919722,-73.9846
360797,40.825125,-73.86751667
360798,42.25453611,-76.75228056
360799,41.25933333,-73.72652222
360800,42.32548056,-79.058375
360801,42.94146944,-78.51243333
360802,41.37336667,-73.91267222
360803,43.43861667,-75.31209167
360804,43.23095833,-77.25330833
360805,43.17920556,-77.63161389
360806,40.6292,-74.00521667
360807,42.91969444,-77.76774167
360808,41.57360556,-73.59261944
360810,42.70684722,-73.85558889
360811,43.04798333,-76.14745556
360812,40.85170278,-73.93204167
360813,43.00925,-77.97610556
360814,40.67770278,-73.8515
360815,99.9999,999.9999
360816,40.771325,-73.47990278
360817,40.69948889,-73.85375556
360818,40.72252222,-73.633
360819,40.88915833,-73.87854444
360820,40.73731667,-73.93216667
360821,40.61645278,-74.03551111
360822,99.9999,999.9999
360823,43.08812778,-75.19960278
360824,40.83585278,-73.406075
360826,40.73243889,-73.58329167
360827,42.53380833,-76.30701111
360829,42.27324167,-75.47038889
360830,41.53819167,-73.87538056
360831,44.55353889,-75.09010556
360832,40.82931111,-73.89181944
360833,43.18738056,-78.13601111
360834,41.02871111,-73.73717222
360835,43.18094444,-77.64451111
360836,44.96813889,-73.582725
360837,40.70621667,-73.66130833
360838,40.82408611,-73.87436667
360839,40.61080556,-73.95489444
360840,40.75604444,-73.83368056
360842,40.70176111,-73.80886111
360843,40.77964722,-73.98800278
360844,40.91417778,-73.787125
360845,42.02063333,-78.36493056
360846,43.38312778,-76.59251667
360847,43.17113889,-75.41749722
360848,41.96945278,-73.97159444
360849,42.44189444,-74.04203056
360851,42.86988333,-73.81858333
360852,41.59826389,-73.91123333
360853,42.947075,-78.88594722
360854,42.75880278,-73.93325556
360855,40.66522222,-73.89902778
360856,42.21548611,-73.79861389
360857,42.821525,-77.60991944
360858,43.15614167,-75.74432778
360859,43.155,-76.22724167
360860,41.37179167,-73.73035
