ST_CASE,MONTH,DAY,DAY_WEEK,HOUR,LATITUDE,LONGITUD,HARM_EV,LGT_COND,WEATHER,VE_FORMS,TRAV_SP,DEATHS,DR_DRINK,VSPD_LIM
330023,4,20,5,15,43.39590833,-71.60121389,31,1,1,1,998,1,0,70
330024,4,21,6,12,42.79333056,-71.27225278,1,1,1,1,998,1,0,65
330025,4,22,7,14,42.90683889,-71.474625,12,1,10,2,998,1,1,30
330026,4,24,2,8,42.96608056,-71.065225,12,1,10,5,998,0,0,55
330027,4,27,5,3,77.7777,777.7777,53,2,1,1,998,1,1,30
330028,4,2,1,3,42.9021,-70.86891944,8,3,1,1,998,0,0,35
330029,4,28,6,15,43.47546389,-71.00274167,1,1,1,1,998,1,1,55
330030,4,29,7,16,43.37768889,-71.105375,1,1,1,2,998,0,0,35
330031,4,4,3,18,43.63089722,-72.31522222,1,1,1,1,998,1,1,65
330032,5,4,5,21,42.99182778,-70.81856111,12,3,1,2,998,0,1,45
330033,5,7,1,6,43.008625,-72.19392778,24,4,1,1,998,1,1,30
330034,5,8,2,10,43.961825,-71.02155833,1,1,1,1,998,1,0,30
330035,5,13,7,8,43.49669167,-71.67930556,59,1,1,1,998,1,0,50
330036,5,18,5,22,42.97541111,-71.21369444,39,2,1,1,998,1,1,30
330037,5,16,3,20,43.14215278,-71.45326111,8,2,1,1,998,0,0,35
330038,5,5,6,7,43.35200278,-70.9857,52,1,1,1,998,1,0,55
330039,5,16,3,19,42.864125,-71.11849167,1,7,1,2,998,1,0,40
330040,6,12,2,4,42.97355,-72.420325,35,4,10,1,998,1,1,35
330041,6,12,2,12,43.65331667,-71.27908611,12,1,10,2,998,0,0,40
330042,6,14,4,7,43.18348056,-71.78357778,12,1,10,3,998,1,1,55
330043,6,15,5,1,43.81328333,-71.66966944,42,6,1,1,998,1,1,30
330044,6,15,5,23,43.311975,-71.47562222,8,2,1,2,998,0,1,55
330045,6,2,6,22,43.31986667,-70.97556667,8,3,2,1,998,0,0,35
330046,6,19,2,11,43.53505556,-71.47536944,12,1,1,2,998,1,0,30
330047,6,15,5,12,43.29124167,-72.010125,42,1,1,1,998,1,0,30
330048,6,20,3,20,42.89419167,-70.87958056,35,5,1,1,998,1,0,65
330049,6,21,4,16,43.05645833,-71.77148889,42,1,1,1,998,1,1,30
330050,6,23,6,1,43.47959722,-71.54088889,1,3,2,1,998,1,0,40
330051,7,1,7,17,43.6666,-70.98995278,1,1,1,1,998,1,0,45
330052,6,22,5,9,43.60313611,-71.76278333,12,1,1,2,998,1,0,25
330053,7,5,4,11,44.05698889,-71.58362222,18,1,1,1,998,1,0,50
330054,7,8,7,15,43.22108611,-71.23774167,12,1,1,2,998,0,0,45
330055,7,15,7,18,43.53865,-71.29440833,12,1,1,2,998,1,0,40
330056,7,19,4,5,42.74373056,-71.29822222,12,1,1,2,998,1,0,50
330057,7,23,1,13,43.52197222,-71.61265278,1,1,1,1,998,1,1,70
330058,7,23,1,16,43.10348056,-71.11031667,12,1,1,2,998,1,0,25
330059,7,19,4,16,99.9999,999.9999,9,1,1,1,998,0,0,30
330060,7,31,2,12,43.26910278,-71.78038056,42,1,1,1,998,1,0,65
330061,7,25,3,12,42.873025,-71.61345,12,1,1,2,998,0,0,50
330062,7,18,3,16,42.81701667,-71.41092222,18,1,2,1,998,1,0,30
330063,7,22,7,8,42.97999444,-72.35485556,12,1,1,2,998,1,0,55
330064,8,1,3,4,43.077525,-70.75331667,8,1,1,1,998,0,0,20
330065,7,22,7,2,43.28254167,-71.56209444,1,2,5,1,998,1,1,40
330066,8,2,4,15,42.83138889,-71.09454444,12,1,1,2,998,0,0,30
330067,8,3,5,12,42.8467,-71.22307778,12,1,1,2,998,0,0,50
330068,8,6,1,10,43.00145278,-70.96928889,42,1,1,1,998,1,0,65
330069,8,5,7,14,99.9999,999.9999,12,1,1,2,998,1,1,30
330070,8,5,7,18,44.23855278,-71.87904167,12,5,1,2,998,2,0,50
330071,8,9,4,18,44.13255833,-71.68019167,34,9,99,1,998,1,0,45
330072,8,13,1,16,43.21593611,-71.50770278,12,1,1,2,998,0,0,0
330073,8,19,7,19,43.30311389,-70.97487222,12,5,1,2,998,0,0,25
330074,8,20,1,18,43.18248611,-71.82406389,12,1,1,2,58,1,1,30
330075,8,20,1,21,43.14345,-71.49834444,1,2,1,1,998,1,1,65
330076,8,23,4,18,42.79306944,-71.19433611,12,1,1,3,998,0,0,35
330077,8,23,4,19,42.82050278,-71.11952778,12,5,1,3,998,1,0,35
330078,8,27,1,11,42.92269444,-70.85511944,30,1,1,1,998,1,1,45
330079,9,4,2,9,43.65116111,-71.73586389,8,1,1,1,998,0,0,40
330080,9,5,3,20,42.96432778,-71.42888889,12,3,1,2,998,1,0,30
330081,9,6,4,15,44.61799444,-71.357875,12,1,1,3,998,1,0,55
330082,9,10,1,18,44.09752778,-71.68476667,35,5,2,1,998,1,0,70
330083,9,17,1,11,43.86796944,-71.90911389,1,1,1,1,998,1,0,30
330084,9,19,3,6,43.20188889,-71.53894444,8,1,1,1,998,0,0,30
330085,9,17,1,14,42.7275,-71.44735833,12,1,1,2,998,0,1,40
330086,9,14,5,15,42.99319722,-70.86999167,14,1,1,1,998,1,0,35
330087,9,26,3,18,43.14286111,-71.27546667,42,5,1,1,998,1,0,30
330088,9,27,4,13,43.08383611,-71.46046389,12,1,1,4,998,3,0,35
330089,9,28,5,16,43.02976667,-70.80521944,42,2,1,1,998,1,0,30
330090,9,28,5,23,42.75453889,-71.46869722,12,3,1,2,998,1,0,30
330091,9,19,3,14,42.80260556,-71.35180556,12,1,1,2,998,0,0,40
330092,8,19,7,21,42.86256389,-71.32749167,17,2,1,1,998,1,1,35
330093,10,1,1,11,43.77120556,-71.73908889,59,1,1,1,998,1,0,35
330094,10,5,5,14,43.54288889,-71.41595556,12,1,1,2,998,0,0,50
330095,10,12,5,3,42.98500556,-72.201925,12,2,1,2,998,1,0,45
330096,10,5,5,12,43.56783333,-72.02693333,1,1,1,1,998,1,0,30
330097,10,3,3,16,42.98530278,-70.963625,12,1,1,2,998,0,0,30
330098,10,21,7,6,42.79071389,-71.48889722,42,2,2,1,998,1,0,30
330099,10,24,3,14,44.75846667,-71.14654167,3,1,10,1,998,1,0,50
330100,10,31,3,3,43.09119444,-72.324625,35,2,1,1,998,1,0,35
330101,11,1,4,7,43.03130556,-71.35185833,42,4,1,1,998,1,1,65
330102,9,19,3,22,43.28799444,-72.39607778,12,2,1,2,998,0,0,55
330103,11,1,4,18,42.85362778,-71.31681944,12,2,1,2,998,1,0,65
330104,11,8,4,15,43.39068611,-71.08968333,12,1,10,2,998,0,0,50
330105,11,11,7,17,43.06066111,-71.47167778,1,2,10,1,998,1,0,65
330106,11,13,2,10,43.19256944,-71.53486667,12,1,1,2,998,0,0,25
330107,11,17,6,20,42.84452778,-71.73841667,33,6,1,1,998,1,0,98
330108,11,17,6,19,42.75761111,-72.00898333,12,3,1,2,998,0,0,98
330109,11,18,7,10,44.10969167,-71.00574444,42,1,10,1,998,2,0,35
330110,11,24,6,18,43.20885278,-71.513775,8,2,1,1,998,0,0,30
330111,11,8,4,20,43.31334444,-70.93221111,5,2,1,1,998,1,0,30
330112,12,2,7,11,43.45280556,-71.46990833,8,1,10,2,50,0,0,50
330113,12,15,6,22,43.53029444,-71.61559722,14,2,1,1,998,0,1,65
330114,12,17,1,11,44.23365833,-71.25724444,12,1,2,2,998,0,0,50
330115,12,21,5,0,42.95267222,-71.47431389,52,2,1,1,998,1,1,55
330116,12,31,1,4,42.77761667,-72.41854444,42,2,1,1,998,1,0,30
330117,12,17,1,1,43.40169444,-71.78935278,1,2,99,1,998,1,1,30
330118,12,28,5,14,42.987925,-71.53413889,30,1,2,1,998,1,0,35
330119,3,23,5,17,42.98484167,-71.47090833,12,1,1,3,998,1,0,30
330120,6,7,4,21,42.98941111,-71.45930556,15,3,1,2,998,0,1,30
330121,10,8,1,18,43.78830278,-71.08813056,12,2,1,2,998,0,0,50
330122,11,1,4,20,42.81776667,-72.02954722,8,3,1,1,998,0,0,30
340001,1,18,4,20,40.09399444,-74.17455,42,6,1,1,998,1,0,45
340002,1,8,1,3,40.65258611,-74.21423889,12,3,1,2,998,2,1,40
340003,1,15,1,15,39.75628056,-75.27169167,12,1,1,2,998,2,0,65
340004,1,31,3,19,39.17124722,-74.82071944,42,2,2,1,79,1,1,45
340005,1,16,2,6,40.45230556,-74.42433333,8,2,1,2,998,0,0,45
340006,1,19,5,17,40.40521111,-74.393775,8,6,2,1,998,0,0,40
340007,1,20,6,22,40.83419722,-74.09001111,8,3,1,1,998,0,0,25
340008,1,30,2,14,40.93819167,-74.591225,8,1,1,1,998,0,0,55
340009,1,4,4,18,40.51256389,-74.8512,9,3,10,1,35,0,0,40
340010,1,9,2,20,40.41716667,-74.41310556,8,2,1,1,43,0,0,50
340011,1,1,1,1,40.73470556,-74.16943056,8,3,2,1,998,0,0,25
340012,1,11,4,19,40.89605833,-73.983425,8,3,1,1,998,0,0,25
340013,1,2,2,9,39.47378611,-74.705775,18,1,1,1,998,1,0,55
340014,1,2,2,19,40.55195278,-74.46085833,33,6,2,1,998,1,0,35
340015,1,4,4,15,40.30692778,-74.53786944,30,1,2,1,998,1,0,35
340016,1,24,3,17,39.38041944,-74.49054167,8,6,1,1,998,0,0,55
340017,1,28,7,17,39.63418611,-74.80559167,8,1,1,1,998,0,0,25
340018,1,21,7,21,40.59906389,-74.27029444,8,3,10,1,51,0,1,45
340019,1,30,2,6,40.95701389,-74.14405556,8,4,1,1,998,0,0,35
340020,1,10,3,9,39.95241944,-74.15487778,8,1,10,1,998,0,0,50
340021,1,6,6,22,40.86008889,-74.39182222,31,3,1,1,998,1,1,65
340022,2,19,1,14,40.03050833,-74.88693333,12,1,1,2,998,0,0,25
340023,2,4,7,3,39.31566667,-74.96246111,42,2,1,1,998,1,1,50
340024,2,19,1,2,39.43901667,-75.19408611,59,6,1,1,998,1,1,50
340025,2,1,4,23,40.7789,-74.47129444,33,6,1,1,998,1,1,40
340026,2,2,5,6,39.67385278,-75.39672222,12,4,1,2,78,1,0,50
340027,2,25,7,16,39.115475,-74.78860833,24,1,1,1,998,1,0,65
340028,2,15,4,22,40.86370556,-74.39577778,8,3,1,1,998,0,0,50
340029,2,14,3,22,40.64641667,-74.57118889,12,2,1,2,998,1,0,65
340030,1,24,3,23,40.48343333,-74.41408611,33,3,1,1,998,1,1,40
340031,1,4,4,6,40.72987778,-74.17868056,8,4,1,1,998,0,0,25
340032,1,20,6,6,40.68403889,-74.33794444,33,6,1,1,998,1,0,45
340033,1,18,4,22,40.52353333,-74.36104167,8,3,1,1,998,0,0,50
340034,1,11,4,23,39.966575,-75.06728611,12,3,1,2,38,1,0,35
340035,1,27,6,9,39.9548,-75.02644722,12,1,1,2,998,0,0,45
340036,1,9,2,9,40.82819722,-74.31887222,12,1,1,2,103,0,0,50
340037,1,21,7,6,40.35669722,-74.12920556,12,2,1,3,0,0,0,65
340038,1,15,1,22,40.83046389,-74.19022222,33,6,1,1,69,1,0,25
340039,2,26,1,20,39.71606111,-75.44595,12,2,1,2,62,0,1,45
340040,2,2,5,15,39.77468889,-74.24515833,43,1,1,1,998,1,0,15
340041,1,3,3,20,40.88329444,-74.10564722,8,2,5,1,998,0,0,25
340042,1,6,6,14,40.64297778,-74.21228611,25,1,2,1,998,1,0,25
340043,2,10,6,19,39.46023611,-74.50745,8,6,1,1,998,0,0,40
340044,1,7,7,7,40.84648056,-74.83260833,8,4,1,1,998,0,1,25
340045,2,3,6,16,40.92035278,-74.13755833,14,2,1,1,998,1,0,98
340046,2,9,5,4,40.67158333,-74.35763611,15,3,1,1,998,0,0,50
340047,2,16,5,16,40.16713056,-74.20484444,12,1,10,3,998,1,0,65
340048,2,5,1,2,40.86406667,-74.41506389,12,3,1,2,998,1,1,98
340049,2,21,3,18,39.84333056,-75.1478,8,2,1,1,33,0,0,25
340050,2,11,7,18,39.70275,-75.00615,12,3,1,3,71,0,1,50
340051,2,10,6,17,40.92793056,-74.96599722,12,2,1,2,998,1,0,65
340052,2,18,7,12,40.25278056,-74.69576667,33,1,1,1,998,1,0,65
340053,2,8,4,8,40.83057222,-74.00853889,33,1,1,1,998,0,0,0
340054,1,9,2,6,40.78038889,-74.03739722,8,3,2,1,998,0,0,40
340055,2,17,6,7,40.11036944,-74.51251389,8,1,2,1,998,0,0,50
340056,3,12,1,3,39.37664167,-74.90606944,42,2,1,1,998,1,1,50
340057,3,15,4,16,40.01546389,-74.203575,12,1,1,2,998,1,0,45
340058,3,1,4,23,39.38869444,-74.47965556,8,3,1,1,998,0,0,50
340059,3,1,4,19,39.36271944,-74.42204167,8,6,1,1,998,0,0,25
340060,2,21,3,16,40.25525278,-74.32647778,33,1,3,1,998,1,0,50
340061,3,13,2,13,39.881225,-74.968275,12,1,2,2,998,1,0,0
340062,3,26,1,15,40.97048611,-73.96608889,8,1,1,1,998,0,1,35
340063,3,21,3,6,39.81251667,-75.26914167,12,2,1,2,0,1,0,65
340064,3,9,5,21,40.01640278,-74.80607778,8,2,1,1,998,0,0,50
340065,3,23,5,13,40.57137778,-74.45699167,12,1,2,2,998,1,0,35
340066,3,16,5,18,40.70505556,-74.19373889,40,1,1,1,998,1,0,25
340067,2,2,5,16,40.603175,-74.43972778,1,1,1,2,998,1,0,25
340068,3,11,7,8,39.54720556,-74.72790833,38,1,2,1,998,1,1,65
340069,3,4,7,21,40.69768333,-74.21697222,33,6,1,1,998,1,1,30
340070,3,5,1,0,40.70094444,-74.07864167,8,6,1,1,998,0,0,25
340071,3,21,3,18,40.89674444,-74.15465278,12,1,1,2,998,0,0,25
340072,3,30,5,20,40.94804722,-74.33265833,8,3,1,1,998,0,0,40
340073,3,6,2,13,40.77823889,-74.03154444,9,1,1,1,998,0,0,25
340074,3,31,6,17,40.18936111,-74.56338611,12,1,1,2,998,0,0,50
340075,3,10,6,2,40.56873056,-74.62521389,33,3,1,1,998,1,1,40
340076,3,26,1,0,40.58121111,-74.30922222,15,3,1,1,998,0,0,45
340077,3,26,1,11,40.842975,-74.34262778,42,1,1,1,998,1,0,65
340078,3,2,5,2,40.581675,-74.59908611,8,2,5,1,998,0,0,65
340080,4,4,3,19,40.84404167,-73.993525,12,1,1,2,998,1,0,25
340081,4,12,4,5,39.98734722,-74.86999722,12,6,1,2,998,0,0,35
340082,4,7,6,23,40.84946944,-74.02430278,8,3,10,2,998,0,0,40
340083,4,24,2,11,40.66308611,-74.11899444,8,1,1,1,998,0,0,25
340084,4,5,4,19,40.04377778,-74.90798611,8,3,1,1,998,0,0,50
340085,4,15,7,2,40.79745,-74.00992778,8,6,1,1,998,0,0,25
340086,4,1,7,19,40.06792222,-74.8706,8,2,2,1,998,0,0,45
340087,4,30,1,10,40.89625556,-74.25345,30,1,2,1,998,2,0,55
340088,4,2,1,2,40.71708611,-74.15141111,12,2,1,2,60,2,0,45
340089,4,26,4,11,40.85990278,-74.75943889,12,1,1,4,998,1,0,50
340090,4,15,7,0,39.362525,-74.62480833,33,6,1,1,998,1,1,25
340091,4,14,6,1,40.75354167,-74.139075,12,3,1,2,67,1,1,25
340092,4,17,2,14,39.87305,-75.04031111,12,1,1,2,998,1,0,55
340093,4,15,7,2,40.919425,-74.06649444,12,6,1,2,998,0,0,50
340095,5,13,7,18,40.54062778,-74.43823611,33,1,10,1,73,1,1,40
340096,5,1,2,16,39.70111111,-75.09668611,42,1,1,1,998,1,1,45
340097,4,14,6,9,40.62651111,-74.32211111,8,1,1,1,11,0,0,0
340098,5,3,4,5,39.90469722,-74.82438056,12,4,1,2,998,1,0,30
340099,5,7,1,0,40.18103611,-74.18965833,30,6,1,1,998,1,1,40
340100,5,6,7,11,39.68202222,-74.9999,1,1,1,2,998,0,0,35
340102,3,28,3,12,40.71354444,-74.30050833,12,1,1,3,998,1,0,65
340103,3,23,5,17,39.44081667,-74.80050833,24,1,1,3,998,1,0,50
340104,4,30,1,3,39.35975556,-74.43877778,12,3,1,2,998,1,0,25
340105,5,30,3,4,39.73305278,-74.91908611,38,2,1,1,998,1,1,45
340106,5,8,2,0,40.803775,-74.01938333,8,3,1,1,998,0,0,40
340107,6,3,7,1,40.52934722,-74.41658056,12,6,1,2,113,0,0,45
340108,5,17,4,6,39.02196111,-74.89875278,8,1,1,1,48,0,0,45
340109,5,27,7,18,40.11625278,-74.30692778,12,1,1,2,998,1,1,40
340110,5,27,7,13,39.75139722,-75.13813333,12,1,1,2,998,1,0,65
340111,6,5,2,7,40.77235833,-74.02587222,8,1,1,1,998,0,0,25
340112,6,13,3,8,40.25762222,-74.01128056,12,1,1,4,998,1,0,35
340113,5,23,3,12,40.23322222,-74.04576944,8,1,1,1,998,0,0,0
340114,4,13,5,3,40.83671389,-74.08465,14,3,1,1,998,1,0,50
340115,6,1,5,15,40.82653889,-74.32356944,33,1,1,1,998,1,0,65
340116,3,29,4,18,40.72967778,-74.15946389,8,1,1,1,998,0,0,25
340117,4,12,4,23,40.71171111,-74.19961667,33,3,1,1,998,1,1,65
340118,4,14,6,16,40.99168889,-74.07372778,1,1,1,1,998,1,0,65
340119,4,29,7,14,39.70967778,-75.47033889,12,1,10,2,998,1,1,35
340120,5,9,3,23,40.463625,-74.28586111,8,2,1,1,998,0,0,55
340122,5,29,2,17,40.078425,-74.37801111,1,1,1,1,120,1,0,50
340123,5,8,2,4,39.60117778,-74.75955278,42,2,1,1,998,1,1,35
340124,6,7,4,13,40.0803,-74.327225,42,1,1,1,998,1,1,50
340125,6,15,5,12,39.86615556,-75.03848056,8,1,1,1,998,0,0,65
340126,6,13,3,9,39.33070278,-74.59449722,33,1,1,2,998,0,0,25
340127,6,25,1,2,39.89924444,-74.59550556,42,6,1,1,998,1,1,55
340128,6,23,6,16,40.77021111,-74.15758056,12,1,1,2,998,1,1,45
340129,6,25,1,19,39.62321111,-74.48703056,59,2,10,1,998,1,1,50
340130,6,28,4,20,40.94223889,-74.14958333,8,6,1,1,998,0,0,40
340131,7,8,7,10,40.88615833,-74.09192778,33,1,10,1,998,1,0,25
340132,6,13,3,10,40.04490833,-74.159775,14,1,1,1,998,0,0,50
340133,6,22,5,22,39.69955556,-74.99695556,1,6,1,2,998,1,1,25
340134,6,6,3,15,39.52871111,-75.09944444,12,1,1,2,998,1,0,0
340135,1,23,2,12,40.31599722,-74.47336389,12,1,2,2,998,0,0,35
340136,7,12,4,19,39.68531667,-74.98875556,9,1,1,1,998,0,0,50
340137,6,20,3,5,39.72484722,-75.05036111,12,4,1,2,998,1,0,45
340138,6,3,7,22,40.02284167,-74.26842778,8,6,1,1,54,0,0,50
340139,6,26,2,8,39.85505556,-74.73348333,12,1,1,4,0,1,0,50
340140,3,7,3,13,39.80458056,-74.23176667,24,1,1,1,998,1,0,65
340141,4,22,7,16,40.22061389,-74.68808056,12,1,1,2,25,0,0,0
340142,5,5,6,22,40.68905556,-75.15383056,8,2,1,1,998,0,0,50
340143,5,15,2,6,40.73904722,-74.06251111,26,3,10,1,998,1,1,25
340144,5,5,6,20,40.798375,-74.02266389,12,3,1,2,998,0,0,25
340145,4,20,5,17,39.97115,-74.67849722,12,1,1,2,51,1,0,25
340146,5,26,6,16,41.03619444,-74.68913889,12,1,1,2,998,1,0,45
340147,3,27,2,2,40.52246944,-74.35125,12,2,1,2,97,1,1,65
340148,3,19,1,7,40.22038056,-74.69781667,1,1,1,1,89,1,1,65
340149,3,5,1,21,40.20671944,-74.76194167,8,2,1,1,998,0,0,45
340150,4,10,2,5,40.17774722,-74.62846111,12,2,1,2,0,1,0,65
340151,4,30,1,22,40.648475,-74.20089444,12,2,2,2,0,1,0,55
340152,5,27,7,22,40.41881111,-74.44501111,12,2,1,3,998,1,1,65
340153,5,30,3,4,40.331575,-74.637825,12,6,1,2,998,1,0,55
340154,5,13,7,12,41.05742778,-74.18598333,42,1,1,1,998,1,1,65
340155,1,18,4,12,39.93981944,-75.09449722,30,1,1,1,998,1,0,98
340156,2,28,3,12,39.95004167,-75.07933333,30,1,2,1,998,1,0,25
340157,2,8,4,5,39.88822778,-74.96875556,8,6,2,1,998,0,0,40
340158,4,27,5,13,39.87058889,-75.08125,12,1,1,2,998,1,0,40
340159,4,9,1,9,39.75561389,-74.87300278,30,9,1,1,998,1,0,35
340160,5,28,1,99,40.936075,-74.972075,52,2,1,1,47,1,1,45
340161,5,1,2,12,40.52325556,-74.31152222,14,1,1,1,998,1,0,55
340162,5,5,6,22,40.89319444,-74.71411667,12,2,1,2,998,1,0,65
340163,6,24,7,0,39.51366111,-74.92507778,12,3,2,2,75,0,1,40
340164,5,6,7,10,40.22733333,-74.76423333,12,1,1,2,998,0,0,25
340165,5,28,1,12,40.69303611,-74.08999722,12,1,1,4,998,1,0,25
340166,4,1,7,19,40.61473889,-74.28105278,8,5,2,1,998,0,0,25
340167,6,19,2,21,39.93785833,-74.95928333,42,2,1,1,100,1,0,65
340168,6,20,3,16,40.03915,-74.72816111,12,1,1,2,26,0,0,55
340169,6,9,6,13,39.97058889,-74.20925833,42,1,1,1,998,1,0,55
340170,6,13,3,12,40.71228611,-74.33900278,33,1,1,1,80,1,0,35
340171,6,18,1,17,40.82271667,-74.61682222,42,1,10,1,998,1,1,35
340172,6,10,7,23,39.38540833,-74.62266944,12,2,1,2,998,1,0,45
340173,6,18,1,20,39.38893056,-74.47968889,30,3,1,1,998,1,1,50
340174,6,1,5,12,40.27509444,-74.70626111,12,1,1,2,998,1,0,55
340175,6,12,2,22,40.66561389,-74.20494167,9,2,10,1,998,0,0,40
340176,6,27,3,3,40.89434444,-74.265775,43,2,2,1,998,1,0,55
340177,6,29,5,12,39.80724167,-75.29327222,12,1,1,2,998,1,0,65
340178,6,25,1,23,40.22018611,-74.69795833,35,2,2,1,998,1,1,65
340179,6,26,2,17,40.72830556,-74.12843611,52,9,10,1,998,2,1,55
340180,1,9,2,14,39.54490833,-75.04887778,12,1,1,2,998,0,0,50
340181,1,10,3,10,40.69412778,-74.22301389,8,1,1,1,998,0,0,0
340182,6,6,3,5,40.00776111,-74.19391111,18,1,1,1,998,1,0,65
340183,6,11,1,12,39.82218056,-74.79609722,12,1,1,2,998,1,0,45
340184,6,11,1,0,40.87388889,-73.99548056,12,2,1,2,998,0,0,55
340185,5,8,2,5,40.95717222,-74.28163611,12,4,1,2,0,1,0,50
340186,6,15,5,8,40.21359444,-74.57172222,12,1,1,2,998,1,0,65
340187,6,26,2,11,40.44070278,-74.53270833,33,1,10,1,998,1,0,40
340188,6,21,4,23,40.59203889,-74.65155556,12,3,1,2,998,1,0,55
340189,5,28,1,1,40.73067778,-74.20859167,12,3,1,2,0,0,0,25
340190,4,8,7,15,40.77395556,-74.03467778,1,1,1,2,998,0,0,98
340191,5,23,3,15,39.67750556,-74.90166111,59,1,1,1,998,1,0,65
340192,2,12,1,3,40.59739167,-74.27210556,33,3,1,1,998,1,1,25
340193,6,24,7,6,40.86698056,-74.41741111,12,1,2,2,998,1,0,65
340194,6,26,2,22,40.25185833,-74.64230278,53,2,2,1,87,1,0,45
340195,6,19,2,17,40.48621667,-74.49105,12,1,1,3,998,1,0,45
340196,7,22,7,9,39.68512222,-75.44758333,43,1,1,1,998,1,0,15
340197,7,11,3,19,40.60568333,-74.62905556,12,1,1,2,136,1,0,65
340198,7,26,4,17,40.93826944,-74.14757778,12,1,1,2,998,1,0,25
340199,7,17,2,13,40.11359167,-74.27085,33,1,1,1,998,1,0,35
340200,7,26,4,17,39.56048333,-75.05983889,58,1,1,2,998,1,0,55
340201,7,15,7,12,40.23385278,-74.77948056,9,1,1,1,998,0,0,25
340202,7,10,2,21,39.45033611,-74.71968333,8,6,1,1,998,0,0,30
340203,7,22,7,2,40.82820556,-74.02551389,12,6,1,2,998,1,1,45
340204,7,7,6,14,39.23921944,-74.90061111,12,1,1,3,56,0,0,50
340205,7,30,1,19,39.44763889,-74.74179722,12,1,1,2,998,1,0,50
340206,7,19,4,15,39.90329167,-75.11174722,12,1,1,2,998,1,0,55
340207,7,23,1,0,40.89606667,-74.25096667,24,3,1,1,998,1,0,98
340208,7,9,1,3,40.689,-74.19211667,12,2,1,2,998,0,0,55
340209,7,3,2,12,39.94979167,-74.48559722,43,1,1,1,998,1,0,55
340210,7,10,2,8,40.76651111,-75.01663611,12,1,1,2,998,0,0,45
340211,7,5,4,17,40.66356667,-74.24956111,8,1,1,1,998,0,0,98
340212,8,11,6,6,39.98276944,-74.88707778,34,1,1,1,998,1,0,65
340213,8,7,2,7,39.34811111,-74.99825,42,1,2,1,998,1,0,55
340214,8,16,4,12,40.772375,-74.06493889,12,1,10,2,998,1,0,25
340215,8,19,7,17,40.56765833,-74.32829444,33,1,1,2,998,1,0,25
340216,2,12,1,21,40.41054722,-74.30570833,8,6,2,1,998,0,0,55
340217,1,9,2,7,40.27424167,-74.29425833,8,4,10,1,998,0,0,55
340218,2,2,5,19,39.82064167,-74.37769444,42,2,1,1,998,1,0,55
340219,6,30,6,22,39.58635556,-74.700775,12,2,1,2,998,1,1,40
340220,1,24,3,21,40.22716667,-74.04357222,9,3,1,1,998,0,0,50
340221,7,20,5,9,39.35484167,-74.45099444,9,1,1,1,998,0,0,25
340222,1,30,2,18,40.26259167,-74.29281667,8,3,1,1,998,0,0,55
340223,2,17,6,17,40.38293333,-74.36220556,42,2,10,1,998,1,1,25
340224,2,25,7,22,40.35100278,-74.49660278,12,6,10,2,998,0,0,55
340225,2,16,5,0,40.50895278,-74.45904167,12,3,1,2,998,0,0,55
340226,7,15,7,18,39.71582778,-74.27695556,24,5,1,1,75,1,0,65
340227,5,9,3,23,40.09463889,-74.131775,12,3,1,2,68,1,1,45
340228,7,27,5,22,39.74269722,-75.06991111,12,3,1,3,50,0,1,45
340229,1,30,2,17,39.84746389,-74.18566111,12,3,1,2,998,0,0,45
340230,3,17,6,12,40.30319167,-74.25356389,6,1,1,1,998,1,0,35
340231,8,27,1,9,40.74575833,-74.16066667,9,1,1,1,998,0,0,98
340232,8,10,5,23,39.38385278,-75.22182778,33,6,5,1,998,1,1,35
340233,8,15,3,1,39.50894722,-74.674325,8,2,1,1,50,0,0,50
340234,8,9,4,22,39.57252222,-74.76694444,42,2,1,1,998,2,0,65
340235,8,13,1,20,40.72881111,-74.06985278,12,3,1,2,998,0,0,25
340236,8,31,5,17,40.54853333,-74.29793889,8,1,1,1,998,0,0,25
340237,8,22,3,9,39.90466944,-74.82446944,12,1,1,2,998,1,0,40
340238,8,22,3,18,39.98218333,-74.804825,9,1,1,1,998,0,0,50
340239,8,19,7,4,40.63810556,-74.89786389,14,3,1,1,998,1,0,65
340240,8,2,4,10,40.10321667,-74.34334722,42,1,1,1,998,1,0,40
340241,8,4,6,22,40.73128333,-74.18170556,12,3,1,2,998,0,0,25
340242,8,13,1,9,39.35625833,-74.43776944,8,1,1,1,998,0,0,25
340244,8,12,7,20,40.79797778,-74.47443611,8,3,1,1,998,0,0,30
340245,8,20,1,19,40.77996944,-74.05750278,25,1,1,1,998,1,1,45
340246,6,5,2,20,39.740575,-74.944325,30,2,1,1,998,1,0,45
340247,2,10,6,7,39.43635278,-75.040975,12,4,1,2,85,0,0,45
340248,3,31,6,21,39.36973333,-75.09522778,8,6,1,1,998,0,1,50
340249,4,12,4,12,39.39523333,-75.04103056,15,1,1,1,998,0,0,25
340250,5,10,4,19,39.42548333,-75.23055278,8,1,1,1,998,0,0,30
340251,7,20,5,17,39.79466111,-75.03812222,33,1,1,1,998,1,0,35
340252,6,23,6,20,39.46665556,-74.92185278,12,5,1,2,998,0,0,50
340253,6,2,6,13,39.82294444,-75.06778056,12,1,1,2,998,0,0,25
340254,7,19,4,15,40.55291111,-74.72528611,12,1,1,3,998,0,0,25
